,,,,,,,,data_referencia;cod_ibge;txt_municipio;mcmv_fgts_txt_uf;txt_regiao;data_assinatura_financiamento;qtd_uh_financiadas;vlr_financiamento;vlr_subsidio_desconto_fgts;vlr_subsidio_desconto_ogu;vlr_subsidio_equilíbrio_fgts;vlr_subsidio_equilíbrio_ogu;vlr_compra;vlr_renda_familiar;txt_programa_fgts;num_taxa_juros;txt_tipo_imovel;bln_cotista;txt_sistema_amortizacao;dte_nascimento;txt_compatibilidade_faixa_renda;txt_nome_empreendimento
02/05/2025;430930;Guaíba ;RS;Sul;2022-06-17;1;101503,91;17507,0;0,0;18424,49;0,0;170000,0;1828,88;Apoio à Produção;4,5;Novo;S;price;1992-05-25;Faixa 1;
02/05/2025;351880;Guarulhos ;SP;Sudeste;2025-04-16;1;140662,68;4288,0;0,0;21282,92;0,0;215000,0;2344,53;Carta de Crédito Individual;;Usado;;;;Faixa 1;,
02/05/2025;432300;Viamão ;RS;Sul;2023-06-01;1;164000,0;0,0;0,0;0,0;0,0;205000,0;4634,51;Apoio à Produção;7,16;Novo;S;price;1985-11-29;Faixa 3;
02/05/2025;280670;São Cristóvão ;SE;Nordeste;2015-05-04;1;103500,0;1743,225;369,7750000000001;13199,991750000001;2799,99825;115000,0;2878,4;Apoio à Produção;6,0;Novo;N;price;;Faixa 2;
02/05/2025;530010;Brasília ;DF;Centro-Oeste;2020-12-10;1;70794,19;5095,0;0,0;7223,13;0,0;114826,19;2820,29;Apoio à Produção;5,5;Novo;S;sac;1984-04-17;Faixa 2;
02/05/2025;354100;Praia Grande ;SP;Sudeste;2018-06-11;1;177200,0;0,0;0,0;0,0;0,0;221500,0;5771,0;Carta de Crédito Individual;7,66;Novo;S;price;1984-08-30;Faixa 3;
02/05/2025;330455;Rio de Janeiro ;RJ;Sudeste;2022-08-17;1;163177,0;2804,0;0,0;0,0;0,0;219652,0;4264,72;Apoio à Produção;6,5;Novo;S;price;1995-09-02;Faixa 3;
02/05/2025;421870;Tubarão ;SC;Sul;2019-10-23;1;93000,0;0,0;0,0;18999,99;0,0;160000,0;2890,64;Carta de Crédito Individual;5,5;Usado;S;sac;1983-04-09;Faixa 2;
02/05/2025;353440;Osasco ;SP;Sudeste;2018-10-23;1;160000,0;0,0;0,0;8668,96;0,0;200000,0;3596,39;Carta de Crédito Individual;6,5;Usado;X;;1900-01-01;Faixa 2;
02/05/2025;520870;Goiânia ;GO;Centro-Oeste;2020-10-30;1;108241,59;0,0;0,0;0,0;0,0;140320,0;6693,86;Apoio à Produção;7,66;Novo;S;price;1990-08-18;Faixa 3;
02/05/2025;230730;Juazeiro do Norte ;CE;Nordeste;2016-08-26;1;134703,6;2007,0;223,0;5767,326;640,8139999999999;168380,0;3280,0;Carta de Crédito Individual;7,0;Novo;N;price;;Faixa 2;
02/05/2025;520549;Cidade Ocidental ;GO;Centro-Oeste;2017-04-24;1;99819,0;15181,0;0,0;16000,0;0,0;125000,0;1869,71;Carta de Crédito Individual;5,0;Novo;X;;1900-01-01;Faixa 2;
02/05/2025;210160;Barra do Corda ;MA;Nordeste;2015-07-03;1;90000,0;1902,0;0,0;15999,990000000002;0,0;115000,0;3000,0;Carta de Crédito Individual;6,0;Novo;N;price;;Faixa 2;
02/05/2025;412625;Sarandi ;PR;Sul;2019-09-25;1;125334,78;1434,0;0,0;18999,99;0,0;159000,0;2605,57;Carta de Crédito Individual;5,5;Novo;S;price;1970-10-11;Faixa 2;
02/05/2025;290600;Campo Formoso ;BA;Nordeste;2023-04-14;1;247999,21;0,0;0,0;0,0;0,0;320006,0;16444,86;Pró-Cotista;7,66;Novo;S;sac;1988-11-23;Fora MCMV/CVA;
02/05/2025;354340;Ribeirão Preto ;SP;Sudeste;2018-01-22;1;110000,0;0,0;0,0;21000,0;0,0;145000,0;2324,75;Carta de Crédito Individual;5,0;Usado;X;;1900-01-01;Faixa 2;
02/05/2025;330100;Campos dos Goytacazes ;RJ;Sudeste;2010-01-28;1;51800,0;12750,0;4250,0;7526,0;2509,0;68800,0;1327,01;Apoio à Produção;5,0;Novo;N;price;;Faixa 1;
02/05/2025;351870;Guarujá ;SP;Sudeste;2009-12-15;1;31413,199999999997;6000,0;0,0;10035,0;0,0;37413,2;815,82;Carta de Crédito Individual;5,0;Usado;N;price;;Faixa 1;
02/05/2025;312410;Esmeraldas ;MG;Sudeste;2023-07-10;1;116242,0;5358,0;0,0;9486,28;0,0;152000,0;2900,0;Carta de Crédito Individual;5,0;Usado;S;price;2000-01-07;Faixa 2;
02/05/2025;292740;Salvador ;BA;Nordeste;2010-11-05;1;68000,0;0,0;0,0;0,0;0,0;68000,0;2830,27;Carta de Crédito Individual;7,66;Usado;N;price;;Faixa 2;
02/05/2025;520450;Caldas Novas ;GO;Centro-Oeste;2021-01-19;1;102654,25;4507,0;0,0;23483,59;0,0;135000,0;2057,14;Carta de Crédito Individual;5,0;Novo;S;price;1998-01-06;Faixa 2;
02/05/2025;355395;Tarumã ;SP;Sudeste;2011-04-11;1;60000,0;0,0;0,0;0,0;0,0;60000,0;1951,07;Carta de Crédito Individual;5,0;Usado;N;price;;Faixa 2;
02/05/2025;250590;Emas ;PB;Nordeste;2014-08-27;1;24718,0;5282,0;0,0;10675,01;0,0;59149,15;1599,15;Carta de Crédito Individual;5,0;Novo;X;;1975-03-01;Faixa 1;
02/05/2025;110012;Ji-Paraná ;RO;Norte;2017-05-22;1;104125,0;1899,0;211,0;4555,76;506,19;125000,0;2965,2;Carta de Crédito Individual;6,5;Novo;X;;1900-01-01;Faixa 2;
02/05/2025;260170;Belo Jardim ;PE;Nordeste;2022-07-06;1;88000,0;11656,0;0,0;14323,64;0,0;110000,0;2431,74;Carta de Crédito Individual;4,75;Novo;S;price;1994-09-06;Faixa 2;
02/05/2025;210530;Imperatriz ;MA;Nordeste;2018-12-19;1;100000,0;0,0;0,0;21000,0;0,0;128000,0;2340,77;Carta de Crédito Individual;5,0;Usado;X;;1900-01-01;Faixa 2;
02/05/2025;420360;Campos Novos ;SC;Sul;2023-10-20;1;141600,0;13270,0;0,0;24604,97;0,0;177000,0;2356,1;Carta de Crédito Individual;4,5;Usado;S;price;1996-12-29;Faixa 1;
02/05/2025;230370;Caucaia ;CE;Nordeste;2023-11-24;1;157881,16;14842,0;0,0;31214,15;0,0;197797,0;2592,91;Apoio à Produção;4,25;Novo;S;price;1982-03-31;Faixa 1;
02/05/2025;150240;Castanhal ;PA;Norte;2015-06-05;1;52040,0;14817,0;3143,0;13200,0;2800,0;80000,0;1400,0;Apoio à Produção;5,0;Novo;X;;1964-12-03;Faixa 1;
02/05/2025;317010;Uberaba ;MG;Sudeste;2021-04-23;1;80000,0;0,0;0,0;17412,050000000003;0,0;100000,0;2533,98;Carta de Crédito Individual;5,0;Usado;S;sac;1988-08-05;Faixa 2;
02/05/2025;411800;Paraíso do Norte ;PR;Sul;2012-03-28;1;38823,54;1447,05;2135,3325000000004;8619,5175;0,0;41600,0;2256,75;Apoio à Produção;4,5;Novo;N;price;;Faixa 2;
02/05/2025;421200;Palma Sola ;SC;Sul;2016-02-16;1;90364,52;6329,4;1342,6;13200,0;2799,99;119790,0;2070,7;Carta de Crédito Individual;4,5;Novo;S;sac;1970-04-27;Faixa 2;
02/05/2025;291080;Feira de Santana ;BA;Nordeste;2023-03-17;1;109376,96;32862,0;0,0;20428,19;0,0;170000,0;2019,0;Apoio à Produção;4,75;Novo;N;price;1994-07-16;Faixa 1;
02/05/2025;316720;Sete Lagoas ;MG;Sudeste;2025-01-17;1;136523,46;7412,0;0,0;20785,68;0,0;200000,0;2239,7;Apoio à Produção;;Novo;;;;Faixa 1;,
02/05/2025;520110;Anápolis ;GO;Centro-Oeste;2013-11-01;1;102066,0;10588,05;2245,95;13200,0;2800,0;130000,0;1834,5;Carta de Crédito Individual;4,5;Novo;X;;1990-06-25;Faixa 2;
02/05/2025;317010;Uberaba ;MG;Sudeste;2014-09-26;1;87279,69;14817,0;3143,0;13200,0;2800,0;138000,0;1550,0;Apoio à Produção;4,5;Novo;X;;1965-11-22;Faixa 1;
02/05/2025;150660;Santa Maria do Pará ;PA;Norte;2015-09-09;1;58400,0;9587,32;2033,68;13200,0;2800,0;73000,0;1600,0;Carta de Crédito Individual;5,0;Novo;X;;1995-07-21;Faixa 1;
02/05/2025;354100;Praia Grande ;SP;Sudeste;2020-02-07;1;172000,0;0,0;0,0;0,0;0,0;215000,0;4510,6;Carta de Crédito Individual;7,66;Novo;S;price;1976-06-06;Faixa 3;
02/05/2025;240420;Goianinha ;RN;Nordeste;2016-12-19;1;52000,0;14400,0;1600,0;13627,22;1514,14;78000,0;1272,07;Apoio à Produção;5,0;Novo;S;sac;1981-04-16;Faixa 1;
02/05/2025;250400;Campina Grande ;PB;Nordeste;2014-12-22;1;79887,0;1743,225;369,7750000000001;13199,991750000001;2799,99825;145000,0;2449,89;Apoio à Produção;5,0;Novo;N;price;;Faixa 2;
02/05/2025;522185;Valparaíso de Goiás ;GO;Centro-Oeste;2017-05-25;1;91732,01;18210,6;2023,4;18899,989999999998;2100,0;115000,0;1700,0;Apoio à Produção;5,0;Novo;N;price;1997-03-16;Faixa 1;
02/05/2025;500270;Campo Grande ;MS;Centro-Oeste;2015-10-14;1;77004,55;14817,0;3143,0;13199,99175;2799,9982500000015;170000,0;1327,13;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 1;
02/05/2025;355030;São Paulo ;SP;Sudeste;2022-08-12;1;108105,55;28224,0;0,0;19351,56;0,0;211000,0;2297,48;Apoio à Produção;4,5;Novo;S;price;1987-04-07;Faixa 2;
02/05/2025;410690;Curitiba ;PR;Sul;2009-06-23;1;10000,0;9297,0;3099,0;1949,0;650,0;22396,0;1700,87;Apoio à Produção;4,5;Novo;N;price;;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2022-02-18;1;159417,23;0,0;0,0;0,0;0,0;234000,0;3615,66;Apoio à Produção;6,5;Novo;S;price;1979-08-20;Faixa 2;
02/05/2025;520110;Anápolis ;GO;Centro-Oeste;2020-10-29;1;112653,8;3393,0;0,0;20999,99;0,0;159700,0;2523,2;Apoio à Produção;5,0;Novo;S;price;1965-04-26;Faixa 2;
02/05/2025;355410;Taubaté ;SP;Sudeste;2020-08-25;1;106400,0;7820,0;0,0;20999,989999999998;0,0;133000,0;2595,24;Apoio à Produção;5,0;Novo;N;price;1997-12-23;Faixa 1;
02/05/2025;350950;Campinas ;SP;Sudeste;2018-12-10;1;145754,5;2281,5;253,5;7780,05;864,45;185000,0;4000,0;Apoio à Produção;7,0;Novo;N;price;1983-09-01;Faixa 2;
02/05/2025;250750;João Pessoa ;PB;Nordeste;2020-09-16;1;138640,0;6274,0;0,0;20999,989999999998;0,0;173300,0;2600,0;Apoio à Produção;5,0;Novo;S;price;1992-11-15;Faixa 2;
02/05/2025;354870;São Bernardo do Campo ;SP;Sudeste;2016-04-07;1;147170,17;0,0;0,0;0,0;0,0;202000,0;5813,64;Carta de Crédito Individual;7,66;Usado;N;price;;Faixa 3;
02/05/2025;411520;Maringá ;PR;Sul;2019-10-08;1;109019,22;10312,0;0,0;20999,989999999998;0,0;154000,0;2365,82;Apoio à Produção;5,0;Novo;S;price;1989-07-11;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2018-12-28;1;565822,91;0,0;0,0;0,0;0,0;867901,79;17794,0;Pró-Cotista;8,09;Novo;X;sac;1900-01-01;Fora MCMV/CVA;
02/05/2025;430510;Caxias do Sul ;RS;Sul;2010-03-18;1;78700,0;0,0;0,0;10035,0;0,0;78700,0;2376,86;Carta de Crédito Individual;5,5;Usado;N;price;;Faixa 2;
02/05/2025;354340;Ribeirão Preto ;SP;Sudeste;2009-09-23;1;40000,0;0,0;0,0;10035,0;0,0;40000,0;1603,45;Carta de Crédito Individual;4,5;Usado;N;price;;Faixa 2;
02/05/2025;410840;Francisco Beltrão ;PR;Sul;2014-10-24;1;89830,92;5944,95;1261,0500000000002;13199,99175;2799,9982500000015;115000,0;2000,0;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;520025;Águas Lindas de Goiás ;GO;Centro-Oeste;2015-10-29;1;98400,0;10499,775;2227,2250000000004;13199,991749999997;2799,9982500000015;123000,0;1839,4;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 2;
02/05/2025;353870;Piracicaba ;SP;Sudeste;2018-11-14;1;84189,0;20079,9;2231,1;18900,0;2100,0;140000,0;1980,0;Carta de Crédito Individual;5,0;Novo;S;price;1980-12-15;Faixa 2;
02/05/2025;520890;Goiás ;GO;Centro-Oeste;2011-11-10;1;54807,8;8264,85;1753,1499999999996;0,0;0,0;64825,8;1675,05;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;354980;São José do Rio Preto ;SP;Sudeste;;1;226956,26;0,0;0,0;0,0;0,0;307873,6;5410,0;Apoio à Produção;7,66;Novo;S;price;1996-07-19;Faixa 3;
02/05/2025;411370;Londrina ;PR;Sul;2012-06-14;1;87377,0;4391,474999999999;3247,307000000001;10917,258;0,0;112000,0;2164,43;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;230410;Crateús ;CE;Nordeste;2021-12-06;1;84499,5;0,0;0,0;0,0;0,0;130000,0;3118,35;Carta de Crédito Individual;7,0;Usado;N;sac;1994-11-10;Faixa 2;
02/05/2025;210120;Bacabal ;MA;Nordeste;;1;132000,0;21657,0;0,0;24116,79;0,0;165000,0;2379,21;Carta de Crédito Individual;4,75;Novo;N;price;2002-11-13;Faixa 1;
02/05/2025;510340;Cuiabá ;MT;Centro-Oeste;2025-02-07;1;153600,0;0,0;0,0;0,0;0,0;192000,0;7619,79;Apoio à Produção;;Novo;;;;Faixa 3;,
02/05/2025;330455;Rio de Janeiro ;RJ;Sudeste;2019-03-29;1;105000,0;0,0;0,0;0,0;0,0;142007,54;4513,78;Apoio à Produção;7,66;Novo;S;price;1966-04-19;Faixa 3;
02/05/2025;330330;Niterói ;RJ;Sudeste;;1;139053,68;7039,0;0,0;21089,46;0,0;183000,0;2380,0;Apoio à Produção;4,5;Novo;S;price;1982-05-29;Faixa 1;
02/05/2025;291080;Feira de Santana ;BA;Nordeste;2021-07-14;1;89232,31;23078,0;0,0;30717,44;0,0;122000,0;1648,57;Apoio à Produção;4,25;Novo;S;price;1981-10-14;Faixa 1;
02/05/2025;520551;Cocalzinho de Goiás ;GO;Centro-Oeste;2015-06-12;1;71971,82;13160,4;2791,6000000000004;13199,99175;2799,9982500000006;90000,0;1691,85;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 1;
02/05/2025;431140;Lajeado ;RS;Sul;2020-10-15;1;112000,0;7623,0;0,0;20999,99;0,0;140000,0;2150,0;Carta de Crédito Individual;5,0;Novo;S;price;1980-07-06;Faixa 2;
02/05/2025;520450;Caldas Novas ;GO;Centro-Oeste;2013-08-26;1;85095,0;8171,625;1733,375;13199,99175;2799,9982500000006;100000,0;1834,6;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;270550;Murici ;AL;Nordeste;2017-03-09;1;84800,0;6617,7;735,3;14400,0;1600,0;106000,0;2152,0;Carta de Crédito Individual;5,5;Novo;N;price;1990-03-19;Faixa 2;
02/05/2025;520110;Anápolis ;GO;Centro-Oeste;;1;195000,0;0,0;0,0;0,0;0,0;260000,0;6961,85;Carta de Crédito Individual;7,66;Usado;S;sac;1993-09-23;Faixa 3;
02/05/2025;310670;Betim ;MG;Sudeste;2015-09-11;1;102266,87;11854,425;2514,5750000000007;13199,99175;2799,99825;142500,0;1764,26;Apoio à Produção;4,5;Novo;N;price;;Faixa 1;
02/05/2025;510840;Várzea Grande ;MT;Centro-Oeste;2013-10-29;1;66764,83;14817,0;3143,0;13200,0;2800,0;128000,0;1400,0;Apoio à Produção;4,5;Novo;X;;1991-11-07;Faixa 1;
02/05/2025;420910;Joinville ;SC;Sul;2021-02-24;1;96076,97;23200,0;0,0;25928,51;0,0;155000,0;1759,57;Apoio à Produção;4,75;Novo;S;price;1982-10-17;Faixa 1;
02/05/2025;412240;Rolândia ;PR;Sul;2014-07-18;1;113119,11;8514,0;1806,0;13199,99175;2799,9982500000006;145000,0;1949,52;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;350600;Bauru ;SP;Sudeste;2015-04-09;1;100498,24;0,0;0,0;0,0;0,0;112012,0;3816,66;Carta de Crédito Individual;6,66;Novo;N;price;;Faixa 3;
02/05/2025;350750;Botucatu ;SP;Sudeste;2010-11-16;1;61745,0;9341,25;3113,75;7526,0;2509,0;74200,0;1676,82;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;355220;Sorocaba ;SP;Sudeste;2019-04-29;1;80325,21;21744,0;2416,0;18899,989999999998;2100,0;125000,0;1900,0;Carta de Crédito Individual;5,0;Novo;S;price;1985-04-28;Faixa 2;
02/05/2025;312950;Ibiá ;MG;Sudeste;2017-02-06;1;80858,12;8057,7;895,3;14400,0;1600,0;90000,0;1920,6;Apoio à Produção;5,0;Novo;S;sac;1993-02-19;Faixa 2;
02/05/2025;251080;Patos ;PB;Nordeste;2013-01-28;1;78162,56;8362,199999999999;1773,800000000001;13199,99175;2799,9982500000006;90000,0;1957,99;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;211120;São José de Ribamar ;MA;Nordeste;2021-04-30;1;130400,0;0,0;0,0;0,0;0,0;163000,0;4118,33;Apoio à Produção;8,16;Novo;N;price;1992-07-28;Faixa 3;
02/05/2025;240710;Macaíba ;RN;Nordeste;2016-12-21;1;87081,0;8027,1;891,9;14399,99;1600,0;100000,0;2088,24;Apoio à Produção;5,0;Novo;S;sac;1993-04-07;Faixa 2;
02/05/2025;150080;Ananindeua ;PA;Norte;2019-03-26;1;120320,07;0,0;0,0;0,0;0,0;160000,0;4671,61;Apoio à Produção;7,66;Novo;S;sac;1979-02-27;Faixa 3;
02/05/2025;430210;Bento Gonçalves ;RS;Sul;2011-11-10;1;63732,08;13214,849999999999;2803,1500000000015;0,0;0,0;79750,08;1647,5;Carta de Crédito Associativo;5,0;Novo;N;price;;Faixa 2;
02/05/2025;420420;Chapecó ;SC;Sul;2022-05-13;1;135096,32;3270,0;0,0;5215,21;0,0;220000,0;2916,4;Apoio à Produção;6,0;Novo;N;price;2002-01-27;Faixa 2;
02/05/2025;521760;Planaltina ;GO;Centro-Oeste;;1;128000,0;0,0;0,0;0,0;0,0;160000,0;4888,92;Carta de Crédito Individual;7,66;Usado;S;price;1996-04-10;Faixa 3;
02/05/2025;330350;Nova Iguaçu ;RJ;Sudeste;2021-10-27;1;152800,0;0,0;0,0;0,0;0,0;191000,0;4864,23;Carta de Crédito Individual;7,66;Novo;S;price;1985-03-12;Faixa 3;
02/05/2025;355030;São Paulo ;SP;Sudeste;2009-10-02;1;96569,0;6773,25;2257,75;7526,0;2509,0;105600,0;2323,0;Apoio à Produção;4,5;Novo;N;price;;Faixa 2;
02/05/2025;261070;Paulista ;PE;Nordeste;2012-08-16;1;69300,0;0,0;0,0;0,0;0,0;77000,0;2893,16;Carta de Crédito Individual;7,66;Usado;N;price;;Faixa 2;
02/05/2025;170210;Araguaína ;TO;Norte;2013-08-01;1;82887,0;1743,225;369,7750000000001;10525,55625;2232,6937500000013;89300,0;2820,3;Apoio à Produção;5,5;Novo;N;price;;Faixa 2;
02/05/2025;316720;Sete Lagoas ;MG;Sudeste;2012-11-30;1;52786,32;0,0;0,0;0,0;0,0;116000,0;4507,4;Apoio à Produção;6,66;Novo;N;price;;Faixa 3;
02/05/2025;420690;Ibirama ;SC;Sul;2010-09-27;1;55300,0;6723,75;2241,25;7526,0;2509,0;64265,0;1399,1;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 1;
02/05/2025;291840;Juazeiro ;BA;Nordeste;2010-02-26;1;38000,0;12750,0;4250,0;7526,0;2509,0;55000,0;1088,55;Apoio à Produção;5,0;Novo;N;price;;Faixa 1;
02/05/2025;311200;Candeias ;MG;Sudeste;2022-01-27;1;110960,0;1556,0;0,0;14280,310000000001;0,0;138700,0;2422,2;Carta de Crédito Individual;5,5;Novo;N;price;1984-05-28;Faixa 2;
02/05/2025;431490;Porto Alegre ;RS;Sul;2014-03-14;1;61000,0;5282,0;0,0;15999,99;0,0;150000,0;1483,7;Carta de Crédito Individual;5,0;Usado;N;price;;Faixa 1;
02/05/2025;310620;Belo Horizonte ;MG;Sudeste;2011-05-25;1;89034,18;0,0;0,0;0,0;0,0;89034,18;2777,21;Carta de Crédito Individual;5,5;Usado;N;price;;Faixa 2;
02/05/2025;355240;Sumaré ;SP;Sudeste;;1;194519,83;0,0;0,0;0,0;0,0;292630,0;4660,06;Apoio à Produção;7,66;Novo;S;price;1996-05-28;Faixa 3;
02/05/2025;250440;Conceição ;PB;Nordeste;2017-08-30;1;72000,0;0,0;0,0;15300,289999999999;0,0;90000,0;3000,0;Carta de Crédito Individual;5,5;Usado;S;sac;1992-04-05;Faixa 2;
02/05/2025;211130;São Luís;MA;Nordeste;;1;126441,0;8954,0;0,0;10909,02;0,0;196032,22;2782,4;Carta de Crédito Individual;4,75;Usado;S;price;1982-06-30;Faixa 2;
02/05/2025;430920;Gravataí ;RS;Sul;2012-01-13;1;94817,95;2278,65;2799,1319999999996;10917,258;0,0;110000,0;2288,22;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;353870;Piracicaba ;SP;Sudeste;2020-04-24;1;99690,6;11431,8;1270,2;18899,989999999998;2100,0;176000,0;1860,96;Apoio à Produção;5,0;Novo;S;price;1991-03-21;Faixa 2;
02/05/2025;310350;Araguari ;MG;Sudeste;2021-03-22;1;134000,0;2922,0;0,0;28554,399999999998;0,0;167500,0;2597,26;Carta de Crédito Individual;5,0;Novo;S;price;2000-02-28;Faixa 2;
02/05/2025;510340;Cuiabá ;MT;Centro-Oeste;2020-04-24;1;99248,78;7837,2;870,8;18899,99;2100,0;150200,0;1952,39;Apoio à Produção;5,5;Novo;N;price;1988-09-26;Faixa 2;
02/05/2025;354515;Saltinho ;SP;Sudeste;2021-05-25;1;115350,0;3650,0;0,0;25368,02;0,0;145000,0;2355,59;Carta de Crédito Individual;5,0;Novo;S;price;1982-06-02;Faixa 2;
02/05/2025;521250;Luziânia ;GO;Centro-Oeste;2012-06-29;1;67341,17;12004,574999999999;4862,207000000001;10917,258000000002;0,0;86000,0;1718,43;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 2;
02/05/2025;354580;Santa Bárbara d'Oeste ;SP;Sudeste;2023-05-10;1;130400,0;6383,0;0,0;9277,42;0,0;163104,0;2800,0;Carta de Crédito Individual;5,0;Novo;S;price;1996-07-15;Faixa 2;
02/05/2025;350580;Bastos ;SP;Sudeste;2013-08-12;1;72900,0;5019,3;1064,6999999999998;13199,99175;2799,99825;81000,0;2000,0;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 2;
02/05/2025;420240;Blumenau ;SC;Sul;2012-08-28;1;63485,9;2000,0;0,0;11355,34;0,0;117000,0;2799,08;Carta de Crédito Individual;5,5;Novo;N;price;;Faixa 2;
02/05/2025;320520;Vila Velha ;ES;Sudeste;2022-01-10;1;160000,0;0,0;0,0;0,0;0,0;205000,0;5511,66;Carta de Crédito Individual;7,66;Usado;N;sac;1993-10-16;Faixa 3;
02/05/2025;410940;Guarapuava ;PR;Sul;2022-08-04;1;138400,0;0,0;0,0;0,0;0,0;173300,0;6921,84;Apoio à Produção;7,16;Novo;S;price;1998-11-03;Faixa 3;
02/05/2025;420540;Florianópolis ;SC;Sul;2016-09-16;1;250000,0;0,0;0,0;0,0;0,0;250000,0;10959,6;Pró-Cotista;8,51;Usado;S;sac;1978-08-29;Fora MCMV/CVA;
02/05/2025;330455;Rio de Janeiro ;RJ;Sudeste;2017-03-28;1;124790,79;0,0;0,0;0,0;0,0;158000,0;5689,59;Apoio à Produção;7,66;Novo;S;sac;1976-11-29;Faixa 3;
02/05/2025;351620;Franca ;SP;Sudeste;2013-12-19;1;97445,0;12832,875;2722,125;13200,0;2800,0;113000,0;1710,0;Carta de Crédito Individual;4,5;Novo;X;;1978-09-19;Faixa 2;
02/05/2025;355220;Sorocaba ;SP;Sudeste;2022-06-03;1;110585,42;15147,0;0,0;14246,009999999998;0,0;175000,0;2599,06;Carta de Crédito Individual;5,5;Novo;N;price;1996-12-02;Faixa 2;
02/05/2025;270450;Maragogi ;AL;Nordeste;2011-11-28;1;5846,1;9000,0;0,0;1525,75;0,0;17350,7;545,0;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 1;
02/05/2025;351300;Cotia ;SP;Sudeste;2013-08-22;1;99000,0;0,0;0,0;0,0;0,0;152000,0;4676,0;Carta de Crédito Individual;6,66;Usado;N;price;;Faixa 3;
02/05/2025;250070;São João do Rio do Peixe ;PB;Nordeste;2018-05-24;1;76000,0;9490,5;1054,5;18899,989999999998;2100,0;95000,0;1511,24;Carta de Crédito Individual;5,5;Novo;N;price;1979-01-12;Faixa 2;
02/05/2025;230765;Maracanaú ;CE;Nordeste;2013-10-25;1;81661,0;8529,675;1809,3250000000007;13199,99175;2799,9982500000006;104000,0;1948,68;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;351040;Capivari ;SP;Sudeste;2009-03-11;1;43500,0;0,0;0,0;0,0;0,0;43500,0;3015,07;Carta de Crédito Individual;7,66;Usado;N;price;;Faixa 3;
02/05/2025;520110;Anápolis ;GO;Centro-Oeste;2019-06-17;1;123891,9;2548,8;283,2;18899,99;2100,0;154864,88;2600,0;Apoio à Produção;5,5;Novo;N;price;1987-07-20;Faixa 2;
02/05/2025;410765;Fazenda Rio Grande ;PR;Sul;2022-08-17;1;167200,0;0,0;0,0;0,0;0,0;245000,0;5500,0;Carta de Crédito Individual;7,66;Novo;N;price;1989-11-15;Faixa 3;
02/05/2025;352530;Jaú ;SP;Sudeste;2018-10-05;1;97600,0;17362,8;1929,2;18899,989999999998;2100,0;122000,0;2048,6;Apoio à Produção;4,5;Novo;S;price;1982-04-02;Faixa 1;
02/05/2025;411370;Londrina ;PR;Sul;2021-06-30;1;100499,15;5016,0;0,0;22979,7;0,0;152000,0;2381,98;Apoio à Produção;5,0;Novo;S;price;1991-11-26;Faixa 2;
02/05/2025;520870;Goiânia ;GO;Centro-Oeste;2014-08-18;1;105846,48;1743,225;369,7750000000001;13199,991749999997;2799,9982500000015;137000,0;2693,2;Carta de Crédito Individual;5,5;Novo;N;price;;Faixa 2;
02/05/2025;352940;Mauá ;SP;Sudeste;2016-10-28;1;165000,0;0,0;0,0;0,0;0,0;200000,0;5880,18;Carta de Crédito Individual;7,66;Novo;S;sac;1988-07-10;Faixa 3;
02/05/2025;313420;Ituiutaba ;MG;Sudeste;2022-10-21;1;149600,0;6480,0;0,0;5706,07;0,0;187000,0;3035,49;Carta de Crédito Individual;5,5;Novo;S;price;1987-05-01;Faixa 2;
02/05/2025;431570;Rio Pardo ;RS;Sul;2010-04-14;1;25000,0;0,0;0,0;4101,0;0,0;25000,0;1448,33;Carta de Crédito Individual;5,0;Usado;N;price;;Faixa 1;
02/05/2025;351300;Cotia ;SP;Sudeste;2017-01-17;1;117620,85;11141,1;1237,9;14400,0;1600,0;155000,0;2306,18;Apoio à Produção;5,0;Novo;S;price;1970-08-26;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2021-09-30;1;80244,28;29000,0;0,0;19868,989999999998;0,0;176000,0;1766,85;Apoio à Produção;4,75;Novo;S;price;1986-08-06;Faixa 1;
